community,tier,post_id,item_id,parent_id,is_post,thread_depth,author,title,body,body_length,has_link,has_code,score,reaction_count,num_replies,created_utc,discussion_number,discussion_title,discussion_category,discussion_state,is_answered,is_accepted_answer,tags,url,date,week,year_week,time_to_first_reply_hrs,replied_within_24h,is_ghost_post,is_first_contribution,author_total_contributions
dotnet/runtime,mid,D_kwDODI9FZc4AjqIl,D_kwDODI9FZc4AjqIl,,True,1,Wh1teDuke,"StringBuilder.Append($""Foo{a++}"") unexpected allocations","Given this snippet: ```cs using System.Text; var sb = new StringBuilder(20); var buff = new char[12]; var oldIndex = GC.GetGCMemoryInfo().Index; var a = 0; while (true) { sb.Clear().Append($""Foo{a++}"").CopyTo(0, buff, sb.Length); // .Append(""Foo"").Append(a++) // Works as expected Console.WriteLine(buff.AsSpan(0, sb.Length)); if (a > 5_000_000) break; } var newIndex = GC.GetGCMemoryInfo().Index; Console.WriteLine(newIndex - oldIndex); ``` I'd expect the last output to be 0, but it isn't. Using `DefaultInterpolatedStringHandler` I get zero collections: ```cs using System.Runtime.CompilerServices; var a = 0; var oldIndex = GC.GetGCMemoryInfo().Index; while (true) { Foo.Bar($""Foo{a++}""); if (a > 5_000_000) break; } var newIndex = GC.GetGCMemoryInfo().Index; Console.WriteLine(newIndex - oldIndex); internal static class Foo { public static void Bar(ref DefaultInterpolatedStringHandler handler) { Console.WriteLine(handler.Text); handler.Clear(); } } ```",1058,False,True,1,1,2,2026-01-15 12:37:27+00:00,123212,"StringBuilder.Append($""Foo{a++}"") unexpected allocations",Q&A,closed,False,False,,https://github.com/dotnet/runtime/discussions/123212,2026-01-15,3,2026-W02,2.942222222222222,True,False,True,2
dotnet/runtime,mid,D_kwDODI9FZc4AjqIl,DC_kwDODI9FZc4A7KM2,D_kwDODI9FZc4AjqIl,False,2,stephentoub,,"I just tried with this on .NET 10: ```csharp using BenchmarkDotNet.Attributes; using BenchmarkDotNet.Running; using System.Text; BenchmarkSwitcher.FromAssembly(typeof(Benchmarks).Assembly).Run(args); [MemoryDiagnoser(false)] public class Benchmarks { private readonly StringBuilder _sb = new (20); private readonly char[] _buff = new char[12]; [Benchmark] [Arguments(42)] public void WithInterpolation(int a) => _sb.Clear().Append($""Foo{a++}"").CopyTo(0, _buff, _sb.Length); [Benchmark] [Arguments(42)] public void WithoutInterpolation(int a) => _sb.Clear().Append(""Foo"").Append(a++).CopyTo(0, _buff, _sb.Length); } ``` and I don't see any allocation difference: | Method | a | Mean | Error | StdDev | Allocated | |--------------------- |--- |---------:|---------:|---------:|----------:| | WithInterpolation | 42 | 12.26 ns | 0.176 ns | 0.165 ns | - | | WithoutInterpolation | 42 | 10.21 ns | 0.094 ns | 0.079 ns | - |",1028,False,True,0,0,0,2026-01-15 15:33:59+00:00,123212,"StringBuilder.Append($""Foo{a++}"") unexpected allocations",Q&A,closed,False,False,,https://github.com/dotnet/runtime/discussions/123212#discussioncomment-15508278,2026-01-15,3,2026-W02,2.942222222222222,True,False,False,2
dotnet/runtime,mid,D_kwDODI9FZc4AjqIl,DC_kwDODI9FZc4A7K7J,D_kwDODI9FZc4AjqIl,False,2,Wh1teDuke,,"My mistake, looks like the IDE tricked me, should have tested from the terminal before.",87,False,False,0,0,0,2026-01-15 21:31:22+00:00,123212,"StringBuilder.Append($""Foo{a++}"") unexpected allocations",Q&A,closed,False,False,,https://github.com/dotnet/runtime/discussions/123212#discussioncomment-15511241,2026-01-15,3,2026-W02,2.942222222222222,True,False,False,2
dotnet/runtime,mid,D_kwDODI9FZc4Ajp_1,D_kwDODI9FZc4Ajp_1,,True,1,fern-support,Guidance for handling Null vs Undefined in .NET JSON,"## The Problem We've been building HTTP SDKs and OpenAPI clients in C#, and we've been running into this issue with representing three distinct states for a field: 1. **Undefined**: Field not provided (e.g., PATCH request - don't update this field) 2. **Null**: Field explicitly set to null (e.g., PATCH request - clear this field) 3. **Value**: Field set to a specific value (e.g., PATCH request - update to this value) The problem is that C#'s nullable types (`string?`, `int?`) can only represent two states: null or value. There's no way to distinguish between ""not provided"" and ""explicitly set to null."" ### Example Let's say you have a PATCH endpoint for updating a user profile: ```csharp PATCH /users/123 { ""name"": ""Alice"", // Update name to ""Alice"" ""email"": null, // Clear email (set to null) // age not present // Don't touch age (leave unchanged) } ``` With standard C# types, you can't express this: - `string? Email = null` - Does this mean ""clear it"" or ""not provided""? - There's no way to tell if the user **omitted** a field vs **explicitly sent null** ## What I've Built So Far I ended up implementing an `Optional<T>` type that wraps nullable types to give us that third state: ```csharp public readonly struct Optional<T> : IOptional, IEquatable<Optional<T>> { public static Optional<T> Undefined { get; } public static Optional<T> Of(T value) { } public bool IsDefined { get; } public bool IsUndefined { get; } public T Value { get; } } ``` ### How It Works Here's what using it looks like: ```csharp public class UpdateUserRequest { // null => null, or value => value [Nullable] public string? Description { get; set; } // Optional, nullable - can be undefined => undefined, null => null, or value => null [Optional, Nullable] public Optional<string?> Email { get; set; } = Optional<string?>.Undefined; // null => undefined, value => value [Optional] public string? Name { get; set; } } // Usage var request = new UpdateUserRequest { Name = ""Alice"", // Update name Email = Optional<string?>.Of(null), // Clear email (explicit null) // Description omitted // Don't touch description }; ``` ### Serialization Behavior Quick reference for how different combinations serialize: | Property Type | Value | JSON Behavior | |--------------|-------|---------------| | `string? Field` | `null` | Omitted (JsonIgnoreCondition.WhenWritingNull) | | `[Nullable] string? Field` | `null` | Included as `null` | | `[Nullable] string? Field` | `Of(""text"")` | Included as `""text""` | | `[Optional] string? Field` | `null` | Omitted | | `[Optional] string? Field` | `Of(""text"")` | Included as `""text""` | | `[Optional] Optional<string> Field` | `Undefined` | Omitted | | `[Optional] Optional<string> Field` | `Of(""text"")` | Included as `""text""` | | `[Optional, Nullable] Optional<string?> Field` | `Undefined` | Omitted | | `[Optional, Nullable] Optional<string?> Field` | `Of(null)` | Included as `null` | | `[Optional, Nullable] Optional<string?> Field` | `Of(""text"")` | Included as `""text""` | ## What's in the Repo The implementation includes: 1. **Core Type**: `Optional<T>` struct with IEquatable support 2. **JSON Serialization**: Custom `JsonConverter` and `JsonTypeInfoResolver` using reflection to check `[Optional]` and `[Nullable]` attributes 3. **Testing Support**: NUnit extensions for comparing `Optional<T>` values in assertions 4. **Complete Test Suite**: 20+ tests covering all serialization/deserialization scenarios Key files in this repository: - `Optional.cs` - Core implementation with IOptional interface - `OpenApiSerialization.cs` - JSON serialization with attribute-based modifiers - `OptionalAttribute.cs` & `NullableAttribute.cs` - Attribute markers - `OpenApiSerializationTests.cs` - Comprehensive test coverage - `OptionalComparerExtensions.cs` - NUnit test helpers ## Questions I'm looking for guidance on whether this is the right approach: **1. Is there an existing .NET pattern I should be using instead?** - Are there plans to add first-class support for ""undefined vs null"" in future C# versions? - Should I be using a different approach with System.Text.Json? - Are there existing BCL types or patterns that address this? **2. JSON serialization - am I doing this right?** - Is using `JsonTypeInfoResolver` with reflection on custom attributes reasonable? - Should I be leveraging different System.Text.Json features? - Any performance implications I should be aware of? **3. API design - the `Optional<T?>` question** I chose to separate concerns: - `Optional<T>` = ""Is the field present in the request?"" - `T?` = ""Can the field value be null?"" This leads to `Optional<T?>` for optional nullable fields. Is this the right approach, or should I build null handling into `Optional<T>` itself (like having an `Optional<T>.Null` state)? --- Full working implementation with tests is in [this repo](https://github.com/Swimburger/dotnet-test-explicit-null). All tests pass on .NET 8.0, .NET 10.0, and .NET Framework 4.6.2. Would really appreciate any guidance on the recommended .NET approach here!",5202,True,True,1,1,5,2026-01-14 23:10:07+00:00,123207,Guidance for handling Null vs Undefined in .NET JSON,Q&A,open,False,False,"[""area-System.Text.Json"", ""untriaged""]",https://github.com/dotnet/runtime/discussions/123207,2026-01-14,3,2026-W02,0.09944444444444445,True,False,True,1
dotnet/runtime,mid,D_kwDODI9FZc4Ajp_1,DC_kwDODI9FZc4A7JWz,D_kwDODI9FZc4Ajp_1,False,2,MihuBot,,I'm a bot. Here are possible related and/or duplicate issues (I may be wrong): - https://github.com/dotnet/runtime/issues/53868 - https://github.com/dotnet/runtime/issues/29468,176,True,False,0,0,0,2026-01-14 23:16:05+00:00,123207,Guidance for handling Null vs Undefined in .NET JSON,Q&A,open,False,False,,https://github.com/dotnet/runtime/discussions/123207#discussioncomment-15504819,2026-01-14,3,2026-W02,0.09944444444444445,True,False,True,1
dotnet/runtime,mid,D_kwDODI9FZc4Ajp_1,DC_kwDODI9FZc4A7JW0,D_kwDODI9FZc4Ajp_1,False,2,dotnet-policy-service,,Tagging subscribers to this area: @dotnet/area-system-text-json See info in [area-owners.md](https://github.com/dotnet/runtime/blob/main/docs/area-owners.md) if you want to be subscribed. <!-- Policy app identification https://img.shields.io/static/v1?label=PullRequestIssueManagement. -->,289,True,False,0,0,0,2026-01-15 03:30:52+00:00,123207,Guidance for handling Null vs Undefined in .NET JSON,Q&A,open,False,False,,https://github.com/dotnet/runtime/discussions/123207#discussioncomment-15504820,2026-01-15,3,2026-W02,0.09944444444444445,True,False,True,1
dotnet/runtime,mid,D_kwDODI9FZc4Ajp_1,DC_kwDODI9FZc4A7JW1,D_kwDODI9FZc4Ajp_1,False,2,Swimburger,,I didn't notice I was posting under the Fern support account. I'm the author of this issue.,91,False,False,0,0,0,2026-01-15 04:23:56+00:00,123207,Guidance for handling Null vs Undefined in .NET JSON,Q&A,open,False,False,,https://github.com/dotnet/runtime/discussions/123207#discussioncomment-15504821,2026-01-15,3,2026-W02,0.09944444444444445,True,False,True,2
dotnet/runtime,mid,D_kwDODI9FZc4Ajp_1,DC_kwDODI9FZc4A7Jao,D_kwDODI9FZc4Ajp_1,False,2,eiriktsarpalis,,"> Is there an existing .NET pattern I should be using instead? In my opinion, the best way to encode the presence or absence of a property within JSON is to use one of the JSON DOM types. Using a POCO is bound to lose some fidelity since there is no native concept of a property being absent. If I absolutely needed to I would probably go for a wrapper type like the one you described, although I think the `[Nullable]` and `[Optional]` attributes are adding more complexity than necessary and I would just got with a converter based approach like so: ```C# using System.Text.Json; using System.Text.Json.Serialization; string json = JsonSerializer.Serialize(new MyPoco() { Null = null, Defined = ""defined"" }); Console.WriteLine(json); var result = JsonSerializer.Deserialize<MyPoco>(json); Console.WriteLine(result.Undefined.HasValue); Console.WriteLine(result.Null.HasValue); public class MyPoco { [JsonIgnore(Condition = JsonIgnoreCondition.WhenWritingDefault)] public Option<string?> Undefined { get; set; } [JsonIgnore(Condition = JsonIgnoreCondition.WhenWritingDefault)] public Option<string?> Null { get; set; } [JsonIgnore(Condition = JsonIgnoreCondition.WhenWritingDefault)] public Option<string?> Defined { get; set; } } [JsonConverter(typeof(OptionConverterFactory))] public readonly struct Option<T> { public bool HasValue { get; } public T Value { get; } public Option(T value) { HasValue = true; Value = value; } public static implicit operator Option<T>(T value) => new(value); } public sealed class OptionConverterFactory : JsonConverterFactory { public override bool CanConvert(Type typeToConvert) => typeToConvert.IsGenericType && typeToConvert.GetGenericTypeDefinition() == typeof(Option<>); public override JsonConverter? CreateConverter(Type typeToConvert, JsonSerializerOptions options) { Type valueType = typeToConvert.GetGenericArguments()[0]; Type converterType = typeof(OptionConverter<>).MakeGenericType(valueType); return (JsonConverter?)Activator.CreateInstance(converterType); } } public sealed class OptionConverter<T> : JsonConverter<Option<T>> { public override bool HandleNull => true; public override Option<T> Read(ref Utf8JsonReader reader, Type typeToConvert, JsonSerializerOptions options) { return new(JsonSerializer.Deserialize<T>(ref reader, options)!); } public override void Write(Utf8JsonWriter writer, Option<T> value, JsonSerializerOptions options) { if (!value.HasValue) { // If absolutely necessary, write undefined values as null although // this should be gated using JsonIgnoreCondition.WhenWritingDefault writer.WriteNullValue(); return; } JsonSerializer.Serialize(writer, value.Value, options); } } ```",2980,False,True,0,0,0,2026-01-15 09:58:00+00:00,123207,Guidance for handling Null vs Undefined in .NET JSON,Q&A,open,False,False,,https://github.com/dotnet/runtime/discussions/123207#discussioncomment-15505064,2026-01-15,3,2026-W02,0.09944444444444445,True,False,True,1
dotnet/runtime,mid,D_kwDODI9FZc4Ajp_1,DC_kwDODI9FZc4A7LQq,D_kwDODI9FZc4Ajp_1,False,2,Danielku15,,"We use a pattern similar to the OData deltas: https://github.com/OData/AspNetCoreOData/blob/main/src/Microsoft.AspNetCore.OData/Deltas/DeltaOfT.cs The specialized JSON serializer for the deltas store the the information in a key-value property bag. Then you can either obtain the values/nested values via the getters (by name, by expression, looping through them) or you apply the modifications directly to a given object. It's a bit tricky to get everything aligned (JSON serialization, OpenAPI docs with correct optional/required field declaratiosn etc.) but once you got the main things in place, the approach is really nice for strict RESTful services. You can then simply accept a `Delta<TResource>` on your PATCH methods.",735,True,True,0,0,1,2026-01-16 01:24:28+00:00,123207,Guidance for handling Null vs Undefined in .NET JSON,Q&A,open,False,False,,https://github.com/dotnet/runtime/discussions/123207#discussioncomment-15512618,2026-01-16,3,2026-W02,0.09944444444444445,True,False,False,5
dotnet/runtime,mid,D_kwDODI9FZc4Ajp_1,DC_kwDODI9FZc4A7LgM,DC_kwDODI9FZc4A7LQq,False,3,Swimburger,,That sounds great. Is the UX similar to updating the underlying TResource instance?,83,False,False,0,0,0,2026-01-16 04:42:19+00:00,123207,Guidance for handling Null vs Undefined in .NET JSON,Q&A,open,False,False,,https://github.com/dotnet/runtime/discussions/123207#discussioncomment-15513612,2026-01-16,3,2026-W02,0.09944444444444445,True,False,False,2
dotnet/runtime,mid,D_kwDODI9FZc4AjnMk,D_kwDODI9FZc4AjnMk,,True,1,Samuil1337,Using Threadpool in managed code run from a Runtime started by nethost,"Hello guys, I am writing a scripting system for an Unreal Engine 3 game. My native host is loaded into the game using DLL injection. Then, I use `hostfxr` to load in the .NET Core Runtime and run my managed entry point. However, it seems like some features of .NET aren't inited properly. Specifically, doing anything async like creating tasks seem to freeze the application. I have tried using the relatively new `System.Threading.ThreadPool.UseWindowsThreadPool` runtime option which did fix Tasks. However, that only appears to be a workaround as other things like `FileSystemWatchers` still freeze the game. [Here's a link to my native host](https://github.com/Samuil1337/BmSDK/blob/34fcd1490f5e149e813c16d6969ddfd8676963d9/src/BmSDK.Host/dllmain.cpp) (~100 lines without boilerplate code) and [here's a link to the function that it's running](https://github.com/Samuil1337/BmSDK/blob/34fcd1490f5e149e813c16d6969ddfd8676963d9/src/BmSDK/Loader.cs). I am using a modified version of the [tutorial host](https://github.com/dotnet/samples/blob/main/core/hosting/src/NativeHost/nativehost.cpp). I also tried switching to the newer independent `load_assembly_fn` and `get_function_pointer_fn` but it didn't work. I wanted to ask if this is a known issue or if I have something misconfigured. Are there any workarounds for this problem that I haven't tried yet? Thanks in advance. Samuil1337",1400,True,True,1,1,1,2026-01-12 18:23:41+00:00,123093,Using Threadpool in managed code run from a Runtime started by nethost,Q&A,answered,True,False,,https://github.com/dotnet/runtime/discussions/123093,2026-01-12,3,2026-W02,2.1641666666666666,True,False,True,3
dotnet/runtime,mid,D_kwDODI9FZc4AjnMk,DC_kwDODI9FZc4A7DFl,D_kwDODI9FZc4AjnMk,False,2,AustinWise,,"You are calling `LoadLibrary` from `DllMain`, some that is explicitly not allowed. See [Dynamic-Link Library Best Practices](https://learn.microsoft.com/en-us/windows/win32/dlls/dynamic-link-library-best-practices). Using managed code is also on the list. Perhaps on `DLL_PROCESS_ATTACH` use `CreateThread` to call your `load_dll` function, rather than calling it directly? `hostfxr_close` potentially takes a lock and uses memory management functions ( see [here](https://github.com/dotnet/runtime/blob/5d525b730bc668ca693f83b47520258a5fd7254e/src/native/corehost/fxr/fx_muxer.cpp#L970-L972) ). Those are also not allowed in `DllMain`. And the host handle is not thread safe ( [see here](https://github.com/dotnet/runtime/blob/main/docs/design/features/native-hosting.md#initialize-host-context) ). So I'm not sure what is the right way to clean that up.",861,True,True,0,0,2,2026-01-12 20:33:32+00:00,123093,Using Threadpool in managed code run from a Runtime started by nethost,Q&A,answered,True,True,,https://github.com/dotnet/runtime/discussions/123093#discussioncomment-15479141,2026-01-12,3,2026-W02,2.1641666666666666,True,False,True,1
dotnet/runtime,mid,D_kwDODI9FZc4AjnMk,DC_kwDODI9FZc4A7DHp,DC_kwDODI9FZc4A7DFl,False,3,Samuil1337,,I have to load pretty early and do stuff on the main thread so I can manipulate the event loop properly but I'll see what I can do. Thanks for the heads up.,156,False,False,0,0,0,2026-01-12 20:52:16+00:00,123093,Using Threadpool in managed code run from a Runtime started by nethost,Q&A,answered,True,False,,https://github.com/dotnet/runtime/discussions/123093#discussioncomment-15479273,2026-01-12,3,2026-W02,2.1641666666666666,True,False,False,3
dotnet/runtime,mid,D_kwDODI9FZc4AjnMk,DC_kwDODI9FZc4A7DbM,DC_kwDODI9FZc4A7DFl,False,3,Samuil1337,,Yup that was it. I implemented a hacky solution for it and that resolved the issue. Thank you very much!,104,False,False,0,0,0,2026-01-13 01:21:51+00:00,123093,Using Threadpool in managed code run from a Runtime started by nethost,Q&A,answered,True,False,,https://github.com/dotnet/runtime/discussions/123093#discussioncomment-15480524,2026-01-13,3,2026-W02,2.1641666666666666,True,False,False,3
dotnet/runtime,mid,D_kwDODI9FZc4AjnCB,D_kwDODI9FZc4AjnCB,,True,1,zigzag312,GC Isolates,"## Problem Modern C# makes it possible to write high-performance, low-latency code. This requires pre-allocating as much as possible during initialization and then making zero allocations on the heap by using techniques like object pooling, stackalloc, Span\<T\>, ref structs, etc, to avoid triggering the GC. The problem is that when carefully written zero-allocation code with low-latency requirements needs to be a part of a larger application, the no-allocation constraint propagates to the entire managed process. Zero-allocation techniques are feasible in individual components, but they become cost-prohibitive at application scale because allocations must be avoided even in modules that aren’t latency-sensitive. ## Proposal Add an ability to create GC-isolated threads that run on an isolated managed heap with its own GC, so GC pauses in the rest of the process don’t affect latency-sensitive work in the isolated thread. Any threads spawned from isolated thread inherit the same isolated heap and GC. Like Dart isolates, C# GC isolates would use separate heaps with no shared object references, but here the goal is isolating GC pauses for low-latency threads in the same process, ideally with zero-copy ownership transfer between isolates. ### Benefits - **Latency:** allocations in the “main” app can’t trigger GC STW pauses in the isolate. - **Same-process:** keep everything in one process (no IPC tax, easier to write), still get isolation. - **Same-language:** keep it all in C#, no need for interop with an unmanaged language. - **Less restrictive:** you don’t have to enforce a global no-allocation rule across the entire application. ### Practical example [OwnAudioSharp](https://github.com/ModernMube/OwnAudioSharp) audio framework had to switch to C++, even though it was initially developed as a fully managed C# version that didn’t allocate and performed well. Because currently, any application using a managed audio engine also has to avoid allocations across the entire application to prevent GC pauses from affecting the audio thread. ## Summary This proposal would enable us to put a latency-sensitive component into a GC isolate, insulating it from STW collections happening elsewhere in the app. Would something like this be technically feasible?",2317,True,False,1,1,1,2026-01-12 15:11:21+00:00,123089,GC Isolates,Ideas,open,False,False,,https://github.com/dotnet/runtime/discussions/123089,2026-01-12,3,2026-W02,12.093333333333334,True,False,True,4
dotnet/runtime,mid,D_kwDODI9FZc4AjnCB,DC_kwDODI9FZc4A7Dki,D_kwDODI9FZc4AjnCB,False,2,huoyaoyuan,,"A NativeAOT module will have its own GC heap and isolated object references. It only pauses threads known to the module. > * **Same-process:** keep everything in one process (no IPC tax, easier to write), still get isolation. > * **Same-language:** keep it all in C#, no need for interop with an unmanaged language. This is not possible. A foreign GC heap is effectively a foreign native module. It can only be interact with (in-process) interop. Since the standalone module shouldn't be invoked on the same thread to avoid making it known by other heap, cross-thread IPC must be used.",593,False,False,0,0,5,2026-01-13 03:16:57+00:00,123089,GC Isolates,Ideas,open,False,False,,https://github.com/dotnet/runtime/discussions/123089#discussioncomment-15481122,2026-01-13,3,2026-W02,12.093333333333334,True,False,False,16
dotnet/runtime,mid,D_kwDODI9FZc4AjnCB,DC_kwDODI9FZc4A7Ecd,DC_kwDODI9FZc4A7Dki,False,3,zigzag312,,"I had thought Dart can do it, but after taking a closer look at how Dart can pass objects from one isolate to another without copying, I've learned it can only do so between isolates in the same _isolate group_, and all isolates in a group share the same heap. So, one of my key assumptions is wrong. Is there no technique that would (with tight restrictions) allow passing of objects between isolated GCs without copying? Maybe something like a shared Pinned Object Heap used by otherwise independent GCs under an isolated-ownership model, where each pinned object has exactly one owning GC at any time and is reachable only from its owner? Could the GCs transfer ownership using move semantics here?",709,False,False,0,0,0,2026-01-13 11:27:28+00:00,123089,GC Isolates,Ideas,open,False,False,,https://github.com/dotnet/runtime/discussions/123089#discussioncomment-15484701,2026-01-13,3,2026-W02,12.093333333333334,True,False,False,4
dotnet/runtime,mid,D_kwDODI9FZc4AjnCB,DC_kwDODI9FZc4A7E_w,DC_kwDODI9FZc4A7Dki,False,3,huoyaoyuan,,"This is way too niche and unlikely to work well. GC takes ownership by segments. It doesn't really manage individual objects. `GCHandle` would be the correct way to access objects from different heaps, with manual reference tracking.",234,False,True,0,0,0,2026-01-13 15:23:09+00:00,123089,GC Isolates,Ideas,open,False,False,,https://github.com/dotnet/runtime/discussions/123089#discussioncomment-15486960,2026-01-13,3,2026-W02,12.093333333333334,True,False,False,16
dotnet/runtime,mid,D_kwDODI9FZc4AjnCB,DC_kwDODI9FZc4A7FIx,DC_kwDODI9FZc4A7Dki,False,3,zigzag312,,"Thank you for explaining the issues with this idea! NativeAOT module solution does look useful, although a bit less ergonomic. Is there anything that makes interop with a NativeAOT module more straightforward than regular C FFI?",231,False,False,0,0,0,2026-01-13 16:21:53+00:00,123089,GC Isolates,Ideas,open,False,False,,https://github.com/dotnet/runtime/discussions/123089#discussioncomment-15487537,2026-01-13,3,2026-W02,12.093333333333334,True,False,False,4
dotnet/runtime,mid,D_kwDODI9FZc4AjnCB,DC_kwDODI9FZc4A7FO4,DC_kwDODI9FZc4A7Dki,False,3,huoyaoyuan,,"There's no built-in mechanism. Using source-generated COM can provide idiomatic OOP interface, but the overhead can become complex. And also, it needs to be careful to avoid sharing threads between runtimes. Using a dedicated thread for the bridge may be helpful.",266,False,False,0,1,0,2026-01-13 17:08:24+00:00,123089,GC Isolates,Ideas,open,False,False,,https://github.com/dotnet/runtime/discussions/123089#discussioncomment-15487928,2026-01-13,3,2026-W02,12.093333333333334,True,False,False,16
dotnet/runtime,mid,D_kwDODI9FZc4AjnCB,DC_kwDODI9FZc4A7Ge8,DC_kwDODI9FZc4A7Dki,False,3,zigzag312,,Thank you for the useful tips!,30,False,False,0,0,0,2026-01-14 07:57:58+00:00,123089,GC Isolates,Ideas,open,False,False,,https://github.com/dotnet/runtime/discussions/123089#discussioncomment-15493052,2026-01-14,3,2026-W02,12.093333333333334,True,False,False,4
dotnet/runtime,mid,D_kwDODI9FZc4Ajmar,D_kwDODI9FZc4Ajmar,,True,1,Joy-less,Add no-allocation version of `new StringInfo(string).LengthInTextElements`,"The [`new StringInfo(string).LengthInTextElements`](https://learn.microsoft.com/en-us/dotnet/api/system.globalization.stringinfo.lengthintextelements) method is used to get the number of graphemes in a string. However, you have to allocate a `StringInfo`, which is not performant for a method that is an alternative to `string.Length`. If you don't want to allocate, you have to write a method like this: ```cs public static int GetLengthInTextElements(scoped ReadOnlySpan<char> Input) { int TextElementCount = 0; int Index = 0; while (true) { int Length = StringInfo.GetNextTextElementLength(Input[Index..]); if (Length <= 0) { break; } TextElementCount++; Index += Length; } return TextElementCount; } ``` Could this method be added to the standard library? EDIT: See my proposal: https://github.com/dotnet/runtime/issues/123092",926,True,True,1,1,2,2026-01-11 21:08:10+00:00,123077,Add no-allocation version of `new StringInfo(string).LengthInTextElements`,Ideas,open,False,False,,https://github.com/dotnet/runtime/discussions/123077,2026-01-11,2,2026-W01,6.853611111111111,True,False,True,4
dotnet/runtime,mid,D_kwDODI9FZc4Ajmar,DC_kwDODI9FZc4A7BTH,D_kwDODI9FZc4Ajmar,False,2,huoyaoyuan,,"> However, you have to allocate a `StringInfo`, which is not performant for a method that is an alternative to `string.Length`. `StringInfo` is a high cost API. It can never be a performance alternative to `string.Length`: ```csharp [Benchmark] [Arguments(""qwertyuiopasdfghjklzxcvbnm"")] public int StringInfoLength(string str) => new StringInfo(str).LengthInTextElements; [Benchmark] [Arguments(""qwertyuiopasdfghjklzxcvbnm"")] public int LengthFromTextElements(string str) { int TextElementCount = 0; int Index = 0; while (true) { int Length = StringInfo.GetNextTextElementLength(str.AsSpan(Index)); if (Length <= 0) { break; } TextElementCount++; Index += Length; } return TextElementCount; } ``` | Method | str | Mean | Error | StdDev | Gen0 | Allocated | |----------------------- |--------------------- |---------:|--------:|--------:|-------:|----------:| | StringInfoLength | qwert(...)cvbnm [26] | 397.5 ns | 1.30 ns | 1.15 ns | 0.0067 | 128 B | | LengthFromTextElements | qwert(...)cvbnm [26] | 395.7 ns | 0.73 ns | 0.65 ns | - | - | The overhead of allocation is negligible comparing to the cost of the algorithm. Moreover, your code has an issue that amplifies the allocation much more. `Input[Index..]` slices on the string and allocates.",1606,False,True,0,0,3,2026-01-12 03:59:23+00:00,123077,Add no-allocation version of `new StringInfo(string).LengthInTextElements`,Ideas,open,False,False,,https://github.com/dotnet/runtime/discussions/123077#discussioncomment-15471815,2026-01-12,3,2026-W02,6.853611111111111,True,False,False,16
dotnet/runtime,mid,D_kwDODI9FZc4Ajmar,DC_kwDODI9FZc4A7BUf,DC_kwDODI9FZc4A7BTH,False,3,Joy-less,,"I ran a benchmark with 100,000 iterations: | Method | str | Mean | Error | StdDev | Gen0 | Allocated | |----------------------- |--------------------- |---------:|---------:|---------:|----------:|-----------:| | StringInfoLength | qwert(...)cvbnm [26] | 54.70 ms | 0.134 ms | 0.126 ms | 2500.0000 | 16000000 B | | LengthFromTextElements | qwert(...)cvbnm [26] | 51.82 ms | 0.087 ms | 0.077 ms | - | - | <details> <summary>Benchmark code</summary> ```cs using BenchmarkDotNet.Attributes; using BenchmarkDotNet.Running; using System.Globalization; namespace LengthInTextElementsBenchmark; public class Program { public static void Main() { BenchmarkRunner.Run<Benchmarks>(); } } [MemoryDiagnoser] public class Benchmarks { [Benchmark] [Arguments(""qwertyuiopasdfghjklzxcvbnm"")] public int StringInfoLength(string str) { int Counter = 0; for (int I = 0; I < 100_000; I++) { Counter += new StringInfo(str).LengthInTextElements; } return Counter; } [Benchmark] [Arguments(""qwertyuiopasdfghjklzxcvbnm"")] public int LengthFromTextElements(string str) { ReadOnlySpan<char> Span = str; int Counter = 0; for (int I = 0; I < 100_000; I++) { int TextElementCount = 0; int Index = 0; while (true) { int Length = StringInfo.GetNextTextElementLength(Span[Index..]); if (Length <= 0) { break; } TextElementCount++; Index += Length; } Counter += TextElementCount; } return Counter; } } ``` </details> The allocating version is slightly slower, but more importantly the allocation is 16 MB for 100,000 iterations. The `Error` is also ~1.5x higher, which implies certain runs are slower, which implies garbage collection spikes are present. Also, I don't know if the `StringInfo.GetNextTextElementLength` method is the most performant way to implement this method - there may be internal optimizations that can be done. > Moreover, your code has an issue that amplifies the allocation much more. Input[Index..] slices on the string and allocates. I think you've misread the original example - it takes a span not a string.",2452,False,True,0,0,0,2026-01-12 04:28:00+00:00,123077,Add no-allocation version of `new StringInfo(string).LengthInTextElements`,Ideas,open,False,False,,https://github.com/dotnet/runtime/discussions/123077#discussioncomment-15471903,2026-01-12,3,2026-W02,6.853611111111111,True,False,False,4
